1.081642	-0.265526	1.291363
1.083342	-0.254181	1.289245
1.085043	-0.242198	1.287319
1.086744	-0.229537	1.285613
1.088444	-0.216153	1.284159
1.090145	-0.202000	1.282986
1.091846	-0.187028	1.282129
1.093547	-0.171183	1.281621
1.095247	-0.154409	1.281497
1.096948	-0.136646	1.281796
1.098649	-0.117828	1.282557
1.100349	-0.097887	1.283821
1.102050	-0.076750	1.285630
1.103751	-0.054338	1.288031
1.105451	-0.030569	1.291071
1.107152	-0.005354	1.294799
1.108853	0.021401	1.299269
1.110553	0.049795	1.304535
1.112254	0.079934	1.310655
1.113955	0.111932	1.317689
1.115656	0.145907	1.325703
1.117356	0.181986	1.334761
1.119057	0.220301	1.344935
1.120758	0.260995	1.356299
1.122458	0.304216	1.368929
1.124159	0.350121	1.382906
1.125860	0.398873	1.398315
1.127560	0.450647	1.415242
1.129261	0.505622	1.433781
1.130962	0.563985	1.454025
1.132663	0.625934	1.476072
1.134363	0.691668	1.500025
1.136064	0.761397	1.525985
1.137765	0.835331	1.554061
1.139465	0.913686	1.584357
1.141166	0.996679	1.616983
1.142867	1.084525	1.652044
1.144567	1.177434	1.689646
1.146268	1.275609	1.729888
1.147969	1.379240	1.772867
1.149669	1.488498	1.818668
1.151370	1.603530	1.867366
1.153071	1.724450	1.919019
1.154772	1.851331	1.973668
1.156472	1.984194	2.031327
1.158173	2.122994	2.091982
1.159874	2.267613	2.155582
1.161574	2.417837	2.222033
1.163275	2.573349	2.291193
1.164976	2.733706	2.362858
1.166676	2.898325	2.436761
1.168377	3.066467	2.512563
1.170078	3.237220	2.589841
1.171778	3.409491	2.668089
1.173479	3.581994	2.746711
1.175180	3.753248	2.825019
1.176881	3.921585	2.902237
1.178581	4.085160	2.977507
1.180282	4.241979	3.049903
1.181983	4.389935	3.118441
1.183683	4.526856	3.182112
1.185384	4.650562	3.239901
1.187085	4.758939	3.290823
1.188785	4.850010	3.333958
1.190486	4.922015	3.368489
1.192187	4.973484	3.393732
1.193888	5.003304	3.409171
1.195588	5.010769	3.414482
1.197289	4.995617	3.409547
1.198990	4.958041	3.394461
1.200690	4.898680	3.369528
1.202391	4.818585	3.335246
1.204092	4.719174	3.292284
1.205792	4.602164	3.241449
1.207493	4.469500	3.183656
1.209194	4.323274	3.119891
1.210894	4.165654	3.051172
1.212595	3.998810	2.978520
1.214296	3.824854	2.902928
1.215997	3.645791	2.825340
1.217697	3.463482	2.746631
1.219398	3.279612	2.667594
1.221099	3.095682	2.588937
1.222799	2.912998	2.511276
1.224500	2.732673	2.435136
