t	I
1997.672999	0.003523
1997.749294	0.003935
1997.825589	0.004414
1997.901884	0.004858
1997.97818	0.005195
1998.054475	0.00547
1998.13077	0.005826
1998.207065	0.006365
1998.28336	0.007055
1998.359655	0.007795
1998.43595	0.008503
1998.512245	0.009157
1998.58854	0.009828
1998.664836	0.010654
1998.741131	0.011748
1998.817426	0.01313
1998.893721	0.014726
1998.970016	0.01638
1999.046311	0.017987
1999.122606	0.019626
1999.198901	0.021462
1999.275196	0.023574
1999.351492	0.025957
1999.427787	0.028602
1999.504082	0.031452
1999.580377	0.034411
1999.656672	0.037499
1999.732967	0.040907
1999.809262	0.044765
1999.885557	0.048888
1999.961852	0.052884
2000.038148	0.056629
2000.114443	0.060629
2000.190738	0.065962
2000.267033	0.073985
2000.343328	0.086002
2000.419623	0.103016
2000.495918	0.125898
2000.572213	0.15602
2000.648508	0.195466
2000.724804	0.246175
2000.801099	0.308778
2000.877394	0.382335
2000.953689	0.464904
2001.029984	0.553994
2001.106279	0.646403
2001.182574	0.737842
2001.258869	0.823131
2001.335164	0.897558
2001.41146	0.959413
2001.487755	1.01315
2001.56405	1.072317
2001.640345	1.161477
2001.71664	1.316649
2001.792935	1.583754
2001.86923	2.013199
2001.945525	2.646986
2002.02182	3.494659
2002.098116	4.499631
2002.174411	5.51105
2002.250706	6.293745
2002.327001	6.605695
2002.403296	6.320591
2002.479591	5.506483
2002.555886	4.387139
2002.632181	3.220283
2002.708476	2.19301
2002.784771	1.389895
2002.861067	0.816365
2002.937362	0.437032
2003.013657	0.204889
2003.089952	0.076475
2003.166247	0.016925
2003.242542	0.000125
2003.318837	0.007413
2003.395132	0.026109
2003.471427	0.048148
2003.547723	0.068846
2003.624018	0.085879
2003.700313	0.098412
2003.776608	0.106399
2003.852903	0.110093
2003.929198	0.109835
2004.005493	0.106184
2004.081788	0.100089
2004.158083	0.092774
2004.234379	0.085261
2004.310674	0.077912
2004.386969	0.070467
2004.463264	0.062602
2004.539559	0.05442
2004.615854	0.04629
2004.692149	0.038363
2004.768444	0.030511
2004.844739	0.022775
2004.921035	0.015689
2004.99733	0.010151
2005.073625	0.007257
2005.14992	0.008509
2005.226215	0.016273
2005.30251	0.034109
2005.378805	0.066819
2005.4551	0.120398
2005.531395	0.202189
2005.607691	0.321287
2005.683986	0.488918
2005.760281	0.718062
2005.836576	1.021563
2005.912871	1.408703
2005.989166	1.880797
2006.065461	2.426038
2006.141756	3.013894
2006.218051	3.591954
2006.294347	4.090713
2006.370642	4.43919
2006.446937	4.586797
2006.523232	4.520972
2006.599527	4.270878
2006.675822	3.894847
2006.752117	3.458972
2006.828412	3.018406
2006.904707	2.608295
2006.981003	2.243951
2007.057298	1.926384
2007.133593	1.649362
2007.209888	1.405172
2007.286183	1.187639
2007.362478	0.992818
2007.438773	0.818697
2007.515068	0.664628
2007.591363	0.530664
2007.667659	0.417043
2007.743954	0.323693
2007.820249	0.249625
2007.896544	0.192694
2007.972839	0.15019
2008.049134	0.119593
2008.125429	0.098704
2008.201724	0.085414
2008.278019	0.077736
2008.354314	0.074053
2008.43061	0.073215
2008.506905	0.074411
2008.5832	0.0771
2008.659495	0.081147
2008.73579	0.087054
2008.812085	0.096078
2008.88838	0.110207
2008.964675	0.132149
2009.04097	0.165467
2009.117266	0.214697
2009.193561	0.285358
2009.269856	0.384162
2009.346151	0.519354
2009.422446	0.700388
2009.498741	0.936329
2009.575036	1.233291
2009.651331	1.591731
2009.727626	2.004038
2009.803922	2.452024
2009.880217	2.904147
2009.956512	3.314903
2010.032807	3.63115
2010.109102	3.80665
2010.185397	3.818227
2010.261692	3.674382
2010.337987	3.412919
2010.414282	3.089724
2010.490578	2.763011
2010.566873	2.478953
2010.643168	2.264103
2010.719463	2.12539
2010.795758	2.054541
2010.872053	2.033718
2010.948348	2.040751
2011.024643	2.0533
2011.100938	2.051824
2011.177234	2.021814
2011.253529	1.955508
2011.329824	1.852382
2011.406119	1.717982
2011.482414	1.561797
2011.558709	1.395126
2011.635004	1.229016
2011.711299	1.072222
2011.787594	0.929949
2011.86389	0.804129
2011.940185	0.694649
2012.01648	0.600404
2012.092775	0.519853
2012.16907	0.451207
2012.245365	0.392459
2012.32166	0.341689
2012.397955	0.29762
2012.47425	0.259615
2012.550546	0.227023
2012.626841	0.198952
2012.703136	0.174877
2012.779431	0.155004
2012.855726	0.139842
2012.932021	0.129781
2013.008316	0.125248
2013.084611	0.126991
2013.160906	0.136108
2013.237201	0.153943
2013.313497	0.181969
2013.389792	0.221639
2013.466087	0.274365
2013.542382	0.341713
2013.618677	0.425528
2013.694972	0.527582
2013.771267	0.648901
2013.847562	0.789598
2013.923857	0.949718
2014.000153	1.130541
2014.076448	1.335177
2014.152743	1.568156
2014.229038	1.83483
2014.305333	2.141033
2014.381628	2.491951
2014.457923	2.888691
2014.534218	3.322285
2014.610513	3.766952
2014.686809	4.176477
2014.763104	4.488457
2014.839399	4.638952
2014.915694	4.584034
2014.991989	4.317896
2015.068284	3.876653
2015.144579	3.325265
2015.220874	2.735914
2015.297169	2.169624
2015.373465	1.66743
2015.44976	1.249814
2015.526055	0.920423
2015.60235	0.671555
2015.678645	0.490122
2015.75494	0.362407
2015.831235	0.27643
2015.90753	0.222476
2015.983825	0.193298
2016.060121	0.184551
2016.136416	0.195112
2016.212711	0.227121
2016.289006	0.285918
2016.365301	0.380076
2016.441596	0.521414
2016.517891	0.724589
2016.594186	1.005479
2016.670481	1.377549
2016.746777	1.845854
2016.823072	2.399092
2016.899367	3.00119
2016.975662	3.586503
2017.051957	4.065757
2017.128252	4.347655
2017.204547	4.370186
2017.280842	4.125274
2017.357137	3.662704
2017.433433	3.071708
2017.509728	2.449859
2017.586023	1.874549
2017.662318	1.389722
2017.738613	1.009308
2017.814908	0.728444
2017.891203	0.53338
2017.967498	0.407282
2018.043793	0.333247
2018.120089	0.29598
2018.196384	0.282637
2018.272679	0.283082
2018.348974	0.289786
2018.425269	0.297422
2018.501564	0.302323
2018.577859	0.302268
2018.654154	0.296541
2018.730449	0.28571
2018.806744	0.271045
2018.88304	0.253989
2018.959335	0.235839
2019.03563	0.217745
2019.111925	0.200906
2019.18822	0.186507
2019.264515	0.175304
2019.34081	0.167369
2019.417105	0.162231
2019.4934	0.159147
2019.569696	0.157281
2019.645991	0.155822
2019.722286	0.154169
2019.798581	0.152054
2019.874876	0.149411
2019.951171	0.146171
2020.027466	0.142261
2020.103761	0.137769
2020.180056	0.132954
2020.256352	0.127957
2020.332647	0.122607
2020.408942	0.116705
2020.485237	0.110464
2020.561532	0.104418
2020.637827	0.098872
2020.714122	0.093567
2020.790417	0.087936
2020.866712	0.081603
2020.943008	0.074588
2021.019303	0.067163
2021.095598	0.059624
2021.171893	0.052102
2021.248188	0.044595
2021.324483	0.037309
2021.400778	0.030907
2021.477073	0.026251
2021.553368	0.024011
2021.629664	0.024589
2021.705959	0.028235
2021.782254	0.035169
2021.858549	0.045736
2021.934844	0.060486
2022.011139	0.07997
2022.087434	0.104434
2022.163729	0.13373
2022.240024	0.167477
2022.31632	0.205356
2022.392615	0.247553
2022.46891	0.295396
2022.545205	0.352086
2022.6215	0.423661
2022.697795	0.520516
2022.77409	0.659528
2022.850385	0.86618
2022.92668	1.175754
2023.002976	1.632108
2023.079271	2.281143
2023.155566	3.154113
2023.231861	4.236349
2023.308156	5.426543
2023.384451	6.514154
2023.460746	7.220422
2023.537041	7.319542
2023.613336	6.770864
2023.689631	5.746303
2023.765927	4.525485
2023.842222	3.356363
2023.918517	2.381474
2023.994812	1.641851
2024.071107	1.116156
2024.147402	0.758367
2024.223697	0.520932
2024.299992	0.364766
2024.376287	0.26136
2024.452583	0.191386
2024.528878	0.142406
2024.605173	0.106814
2024.681468	0.080233
2024.757763	0.060203
2024.834058	0.045173
2024.910353	0.033989
2024.986648	0.02578
2025.062943	0.019912
2025.139239	0.015877
2025.215534	0.013214
2025.291829	0.01142
2025.368124	0.009954
2025.444419	0.008453
2025.520714	0.006935
2025.597009	0.005657
2025.673304	0.004811
2025.749599	0.004452
2025.825895	0.004617
2025.90219	0.005376
2025.978485	0.006789
2026.05478	0.008934
2026.131075	0.011941
2026.20737	0.015836
2026.283665	0.020373
2026.35996	0.025108
2026.436255	0.029654
2026.512551	0.033776
2026.588846	0.037282
2026.665141	0.039921
2026.741436	0.041458
2026.817731	0.041845
2026.894026	0.04136
2026.970321	0.040621
2027.046616	0.040404
2027.122911	0.041385
2027.199207	0.044077
2027.275502	0.049047
2027.351797	0.057104
2027.428092	0.069118
2027.504387	0.085635
2027.580682	0.106624
2027.656977	0.131558
2027.733272	0.159787
2027.809567	0.190992
2027.885863	0.225562
2027.962158	0.265025
2028.038453	0.312921
2028.114748	0.376316
2028.191043	0.467815
2028.267338	0.607814
2028.343633	0.826731
2028.419928	1.16654
2028.496223	1.679634
2028.572519	2.420592
2028.648814	3.423788
2028.725109	4.661292
2028.801404	5.990257
2028.877699	7.131679
2028.953994	7.744649
2029.030289	7.602805
2029.106584	6.746818
2029.182879	5.459584
2029.259174	4.088011
2029.33547	2.881119
2029.411765	1.944557
2029.48806	1.279265
2029.564355	0.836828
2029.64065	0.557501
2029.716945	0.388259
2029.79324	0.28843
2029.869535	0.229511
2029.94583	0.19286
2030.022126	0.167112
2030.098421	0.14607
2030.174716	0.127032
2030.251011	0.109291
2030.327306	0.092825
2030.403601	0.077608
2030.479896	0.06359
2030.556191	0.050903
2030.632486	0.039817
2030.708782	0.030471
2030.785077	0.022777
2030.861372	0.016616
2030.937667	0.012028
2031.013962	0.009131
2031.090257	0.007937
2031.166552	0.008352
2031.242847	0.010234
2031.319142	0.013322
2031.395438	0.01717
2031.471733	0.02132
2031.548028	0.025506
2031.624323	0.029623
2031.700618	0.033516
2031.776913	0.036911
2031.853208	0.039507
2031.929503	0.041106
2032.005798	0.041693
2032.082094	0.041472
2032.158389	0.040766
2032.234684	0.039801
2032.310979	0.038711
2032.387274	0.037704
2032.463569	0.036993
2032.539864	0.036519
2032.616159	0.035992
2032.692454	0.035255
2032.76875	0.034416
2032.845045	0.033591
2032.92134	0.032651
2032.997635	0.031276
2033.07393	0.029231
2033.150225	0.026475
2033.22652	0.023043
2033.302815	0.019001
2033.37911	0.014645
2033.455406	0.010732
2033.531701	0.008544
2033.607996	0.009879
2033.684291	0.017273
2033.760586	0.03444
2033.836881	0.066534
2033.913176	0.120009
2033.989471	0.202524
2034.065766	0.323163
2034.142061	0.492278
2034.218357	0.720198
2034.294652	1.015157
2034.370947	1.38103
2034.447242	1.813859
2034.523537	2.296123
2034.599832	2.791842
2034.676127	3.248245
2034.752422	3.605662
2034.828717	3.81198
2034.905013	3.83737
2034.981308	3.684771
2035.057603	3.389934
2035.133898	3.008788
2035.210193	2.598972
2035.286488	2.205555
2035.362783	1.85559
2035.439078	1.559793
2035.515373	1.317405
2035.591669	1.121208
2035.667964	0.961437
2035.744259	0.82849
2035.820554	0.714574
2035.896849	0.614262
2035.973144	0.524165
2036.049439	0.442395
2036.125734	0.36827
2036.202029	0.302016
2036.278325	0.244119
2036.35462	0.194703
2036.430915	0.15342
2036.50721	0.119739
2036.583505	0.093195
2036.6598	0.073236
2036.736095	0.058907
2036.81239	0.048899
2036.888685	0.041998
2036.964981	0.037311
2037.041276	0.034117
2037.117571	0.031792
2037.193866	0.029888
2037.270161	0.02812
2037.346456	0.02635
2037.422751	0.024721
2037.499046	0.023661
2037.575341	0.023594
2037.651637	0.024692
2037.727932	0.026975
2037.804227	0.030522
2037.880522	0.03544
2037.956817	0.041557
2038.033112	0.048207
2038.109407	0.054341
2038.185702	0.05884
2038.261997	0.060783
2038.338293	0.059532
2038.414588	0.054777
2038.490883	0.046756
2038.567178	0.036829
2038.643473	0.028327
2038.719768	0.027488
2038.796063	0.044454
2038.872358	0.094615
2038.948653	0.200307
2039.024949	0.392344
2039.101244	0.710407
2039.177539	1.200836
2039.253834	1.908863
2039.330129	2.859962
2039.406424	4.026238
2039.482719	5.285741
2039.559014	6.406475
2039.635309	7.101395
2039.711604	7.161788
2039.7879	6.584032
2039.864195	5.572412
2039.94049	4.413103
2040.016785	3.336247
2040.09308	2.458841
2040.169375	1.802584
2040.24567	1.337153
2040.321965	1.015565
2040.39826	0.793642
2040.474556	0.63745
2040.550851	0.524283
2040.627146	0.441
2040.703441	0.381581
2040.779736	0.344777
2040.856031	0.332375
2040.932326	0.348283
2041.008621	0.398266
2041.084916	0.489882
2041.161212	0.632035
2041.237507	0.833724
2041.313802	1.102263
2041.390097	1.441519
2041.466392	1.849349
2041.542687	2.312638
2041.618982	2.800878
2041.695277	3.263452
2041.771572	3.636128
2041.847868	3.856957
2041.924163	3.885158
2042.000458	3.714458
2042.076753	3.375427
2042.153048	2.925919
2042.229343	2.433011
2042.305638	1.95417
2042.381933	1.526577
2042.458228	1.16737
2042.534524	0.879741
2042.610819	0.658695
2042.687114	0.494751
2042.763409	0.376639
2042.839704	0.293462
2042.915999	0.235961
2042.992294	0.196802
2043.068589	0.170345
2043.144884	0.152338
2043.22118	0.139674
2043.297475	0.130185
2043.37377	0.122426
2043.450065	0.115465
2043.52636	0.108697
2043.602655	0.101716
2043.67895	0.094252
2043.755245	0.086222
2043.83154	0.077787
2043.907836	0.069261
2043.984131	0.060982
2044.060426	0.053331
2044.136721	0.046677
2044.213016	0.041121
2044.289311	0.036366
2044.365606	0.03206
2044.441901	0.028169
2044.518196	0.024864
2044.594491	0.022118
2044.670787	0.019632
2044.747082	0.017164
2044.823377	0.014679
2044.899672	0.012145
2044.975967	0.009466
2045.052262	0.006733
2045.128557	0.004331
2045.204852	0.002723
2045.281147	0.002245
2045.357443	0.003145
2045.433738	0.005719
2045.510033	0.010351
2045.586328	0.01737
2045.662623	0.026822
2045.738918	0.038382
2045.815213	0.051568
2045.891508	0.066021
2045.967803	0.081568
2046.044099	0.098036
2046.120394	0.115061
2046.196689	0.132024
2046.272984	0.14819
2046.349279	0.163043
2046.425574	0.17655
2046.501869	0.189165
2046.578164	0.201679
2046.654459	0.215054
2046.730755	0.230302
2046.80705	0.248664
2046.883345	0.272127
2046.95964	0.303852
2047.035935	0.348084
2047.11223	0.409681
2047.188525	0.493722
2047.26482	0.605418
2047.341115	0.749976
2047.417411	0.931878
2047.493706	1.153484
2047.570001	1.413255
2047.646296	1.703876
2047.722591	2.010502
2047.798886	2.309964
2047.875181	2.572311
2047.951476	2.765608
2048.027771	2.863187
2048.104067	2.850685
2048.180362	2.729772
2048.256657	2.517151
2048.332952	2.239747
2048.409247	1.92833
2048.485542	1.61169
2048.561837	1.312715
2048.638132	1.046593
2048.714427	0.82075
2048.790723	0.636161
2048.867018	0.489571
2048.943313	0.375771
2049.019608	0.289241
2049.095903	0.224989
2049.172198	0.178766
2049.248493	0.1469
2049.324788	0.126097
2049.401083	0.113379
2049.477379	0.106188
2049.553674	0.102564
2049.629969	0.101237
2049.706264	0.101414
2049.782559	0.102365
2049.858854	0.103345
2049.935149	0.103984
2050.011444	0.104541
2050.087739	0.10559
2050.164034	0.107544
2050.24033	0.110557
2050.316625	0.114747
2050.39292	0.120457
2050.469215	0.128402
2050.54551	0.139554
2050.621805	0.15464
2050.6981	0.173838
2050.774395	0.197257
2050.85069	0.225728
2050.926986	0.260768
2051.003281	0.303657
2051.079576	0.354727
2051.155871	0.413602
2051.232166	0.479921
2051.308461	0.55364
2051.384756	0.634635
2051.461051	0.722078
2051.537346	0.814292
2051.613642	0.909255
2051.689937	1.005084
2051.766232	1.099889
2051.842527	1.191207
2051.918822	1.275628
2051.995117	1.349125
2052.071412	1.408152
2052.147707	1.450626
2052.224002	1.4756
2052.300298	1.481784
2052.376593	1.466746
2052.452888	1.42817
2052.529183	1.366033
2052.605478	1.283262
2052.681773	1.184196
2052.758068	1.072659
2052.834363	0.951386
2052.910658	0.822703
2052.986954	0.689355
2053.063249	0.5547
2053.139544	0.422466
2053.215839	0.296788
2053.292134	0.182929
2053.368429	0.088308
2053.444724	0.023429
2053.521019	0.002856
2053.597314	0.046315
2053.67361	0.179548
2053.749905	0.434685
2053.8262	0.8503
2053.902495	1.470428
2053.97879	2.340168
2054.055085	3.493897
2054.13138	4.93092
2054.207675	6.575367
2054.28397	8.231054
2054.360266	9.572187
2054.436561	10.229156
2054.512856	9.970453
2054.589151	8.854628
2054.665446	7.202525
2054.741741	5.412802
2054.818036	3.788495
2054.894331	2.479236
2054.970626	1.5133
2055.046921	0.852921
2055.123217	0.436017
2055.199512	0.199099
2055.275807	0.087545
2055.352102	0.058709
2055.428397	0.081019
2055.504692	0.131392
2055.580987	0.1929
2055.657282	0.253451
2055.733577	0.305066
2055.809873	0.343445
2055.886168	0.367818
2055.962463	0.380549
2056.038758	0.385862
2056.115053	0.388243
2056.191348	0.391642
2056.267643	0.399381
2056.343938	0.413731
2056.420233	0.4353
2056.496529	0.463264
2056.572824	0.496294
2056.649119	0.532896
2056.725414	0.571111
2056.801709	0.608531
2056.878004	0.642816
2056.954299	0.672232
2057.030594	0.695981
2057.106889	0.714214
2057.183185	0.727547
2057.25948	0.736559
2057.335775	0.741774
2057.41207	0.743721
2057.488365	0.742645
2057.56466	0.738464
2057.640955	0.731546
2057.71725	0.7238
2057.793545	0.719416
2057.869841	0.725538
2057.946136	0.753678
2058.022431	0.821829
2058.098726	0.956302
2058.175021	1.192354
2058.251316	1.572392
2058.327611	2.139107
2058.403906	2.919485
2058.480201	3.897389
2058.556497	4.980155
2058.632792	5.97956
2058.709087	6.64232
2058.785382	6.750551
2058.861677	6.24546
2058.937972	5.270297
2059.014267	4.086454
2059.090562	2.939564
2059.166857	1.978773
2059.243153	1.253652
2059.319448	0.749939
2059.395743	0.425312
2059.472038	0.231709
2059.548333	0.126499
2059.624628	0.076945
2059.700923	0.060315
2059.777218	0.061707
2059.853513	0.071649
2059.929808	0.084482
2060.006104	0.097506
2060.082399	0.11068
2060.158694	0.126463
2060.234989	0.149181
2060.311284	0.18385
2060.387579	0.235178
2060.463874	0.307517
2060.540169	0.405676
2060.616464	0.535805
2060.69276	0.705761
2060.769055	0.925001
2060.84535	1.204171
2060.921645	1.554105
2060.99794	1.983706
2061.074235	2.496133
2061.15053	3.082859
2061.226825	3.716034
2061.30312	4.341679
2061.379416	4.879524
2061.455711	5.236356
2061.532006	5.333743
2061.608301	5.139095
2061.684596	4.681964
2061.760891	4.043937
2061.837186	3.327371
2061.913481	2.622112
2061.989776	1.987562
2062.066072	1.452612
2062.142367	1.024289
2062.218662	0.696383
2062.294957	0.455504
2062.371252	0.285417
2062.447547	0.170375
2062.523842	0.097144
2062.600137	0.055371
2062.676432	0.036852
2062.752728	0.03485
2062.829023	0.043906
2062.905318	0.059732
2062.981613	0.079054
2063.057908	0.099508
2063.134203	0.119435
2063.210498	0.13759
2063.286793	0.153138
2063.363088	0.165827
2063.439384	0.175688
2063.515679	0.182474
2063.591974	0.185636
2063.668269	0.184822
2063.744564	0.180136
2063.820859	0.171996
2063.897154	0.161019
2063.973449	0.147894
2064.049744	0.133182
2064.12604	0.117379
2064.202335	0.101293
2064.27863	0.086105
2064.354925	0.07288
2064.43122	0.062118
2064.507515	0.053795
2064.58381	0.047686
2064.660105	0.043506
2064.7364	0.040874
2064.812696	0.039335
2064.888991	0.038474
2064.965286	0.037962
2065.041581	0.037507
2065.117876	0.036853
2065.194171	0.035838
2065.270466	0.03441
2065.346761	0.03251
2065.423056	0.030064
2065.499351	0.027133
2065.575647	0.023958
2065.651942	0.020736
2065.728237	0.017515
2065.804532	0.014471
2065.880827	0.012136
2065.957122	0.011098
2066.033417	0.011506
2066.109712	0.012999
2066.186007	0.015107
2066.262303	0.017632
2066.338598	0.020583
2066.414893	0.023839
2066.491188	0.027058
2066.567483	0.029936
2066.643778	0.032432
2066.720073	0.034673
2066.796368	0.036739
2066.872663	0.038544
2066.948959	0.039912
2067.025254	0.040759
2067.101549	0.041137
2067.177844	0.041003
2067.254139	0.040151
2067.330434	0.038501
2067.406729	0.036272
2067.483024	0.033725
2067.559319	0.030915
2067.635615	0.027828
2067.71191	0.024569
2067.788205	0.021313
2067.8645	0.018175
2067.940795	0.015213
2068.01709	0.012486
2068.093385	0.010087
2068.16968	0.008131
2068.245975	0.006676
2068.322271	0.005664
2068.398566	0.005016
2068.474861	0.004706
2068.551156	0.004679
2068.627451	0.004842
2068.703746	0.005243
2068.780041	0.006149
2068.856336	0.007797
2068.932631	0.01012
2069.008927	0.012819
2069.085222	0.015705
2069.161517	0.018824
2069.237812	0.022198
2069.314107	0.025649
2069.390402	0.029002
2069.466697	0.032215
2069.542992	0.035205
2069.619287	0.037832
2069.695583	0.040207
2069.771878	0.042705
2069.848173	0.045605
2069.924468	0.048999
2070.000763	0.053096
2070.077058	0.058319
2070.153353	0.065059
2070.229648	0.073545
2070.305943	0.083991
2070.382238	0.096671
2070.458534	0.111799
2070.534829	0.129396
2070.611124	0.149339
2070.687419	0.171415
2070.763714	0.195205
2070.840009	0.220022
2070.916304	0.245106
2070.992599	0.269916
2071.068894	0.294247
2071.14519	0.318091
2071.221485	0.341263
2071.29778	0.363142
2071.374075	0.382799
2071.45037	0.399399
2071.526665	0.412681
2071.60296	0.42314
2071.679255	0.431434
2071.75555	0.437488
2071.831846	0.440432
2071.908141	0.439372
2071.984436	0.434058
2072.060731	0.425072
2072.137026	0.413589
2072.213321	0.400663
2072.289616	0.38667
2072.365911	0.371556
2072.442206	0.355387
2072.518502	0.338453
2072.594797	0.321227
2072.671092	0.304495
2072.747387	0.289211
2072.823682	0.275865
2072.899977	0.264148
2072.976272	0.253467
2073.052567	0.243772
2073.128862	0.235697
2073.205158	0.229889
2073.281453	0.22626
2073.357748	0.223959
2073.434043	0.222048
2073.510338	0.220167
2073.586633	0.21862
2073.662928	0.217893
2073.739223	0.218087
2073.815518	0.218809
2073.891814	0.219714
2073.968109	0.22119
2074.044404	0.224398
2074.120699	0.23062
2074.196994	0.240644
2074.273289	0.254849
2074.349584	0.273666
2074.425879	0.297511
2074.502174	0.325994
2074.57847	0.357287
2074.654765	0.388418
2074.73106	0.416341
2074.807355	0.439115
2074.88365	0.456858
2074.959945	0.472804
2075.03624	0.494889
2075.112535	0.537798
2075.18883	0.625019
2075.265126	0.790342
2075.341421	1.077745
2075.417716	1.537581
2075.494011	2.215496
2075.570306	3.12963
2075.646601	4.234671
2075.722896	5.384803
2075.799191	6.331874
2075.875486	6.801755
2075.951781	6.635072
2076.028077	5.888351
2076.104372	4.79844
2076.180667	3.644834
2076.256962	2.629997
2076.333257	1.84348
2076.409552	1.28844
2076.485847	0.924178
2076.562142	0.698214
2076.638437	0.563135
2076.714733	0.48273
2076.791028	0.43268
2076.867323	0.399131
2076.943618	0.376798
2077.019913	0.367602
2077.096208	0.380528
2077.172503	0.432917
2077.248798	0.552929
2077.325093	0.782737
2077.401389	1.181088
2077.477684	1.821335
2077.553979	2.776877
2077.630274	4.082189
2077.706569	5.662501
2077.782864	7.257005
2077.859159	8.422527
2077.935454	8.716509
2078.011749	7.991198
2078.088045	6.516768
2078.16434	4.784194
2078.240635	3.207021
2078.31693	1.985424
2078.393225	1.143821
2078.46952	0.620291
2078.545815	0.331281
2078.62211	0.201887
2078.698405	0.174885
2078.774701	0.209844
2078.850996	0.27912
2078.927291	0.364248
2079.003586	0.453409
2079.079881	0.539522
2079.156176	0.618729
2079.232471	0.689095
2079.308766	0.749389
2079.385061	0.798306
2079.461357	0.834455
2079.537652	0.856877
2079.613947	0.865553
2079.690242	0.861407
2079.766537	0.845832
2079.842832	0.820403
2079.919127	0.787043
2079.995422	0.74806
2080.071717	0.705785
2080.148013	0.662599
2080.224308	0.621911
2080.300603	0.589501
2080.376898	0.574421
2080.453193	0.589632
2080.529488	0.65318
2080.605783	0.790199
2080.682078	1.035039
2080.758373	1.431868
2080.834668	2.030973
2080.910964	2.87575
2080.987259	3.973742
2081.063554	5.250108
2081.139849	6.503556
2081.216144	7.419263
2081.292439	7.690412
2081.368734	7.199985
2081.445029	6.103705
2081.521324	4.726691
2081.59762	3.380959
2081.673915	2.255578
2081.75021	1.412467
2081.826505	0.83298
2081.9028	0.46449
2081.979095	0.249525
2082.05539	0.139239
2082.131685	0.096853
2082.20798	0.095823
2082.284276	0.116894
2082.360571	0.1464
2082.436866	0.175494
2082.513161	0.199176
2082.589456	0.215088
2082.665751	0.222641
2082.742046	0.222431
2082.818341	0.215688
2082.894636	0.203903
2082.970932	0.188821
2083.047227	0.172465
2083.123522	0.156822
2083.199817	0.143396
2083.276112	0.132974
2083.352407	0.125618
2083.428702	0.120912
2083.504997	0.118359
2083.581292	0.11762
2083.657588	0.118356
2083.733883	0.119929
2083.810178	0.121311
2083.886473	0.1214
2083.962768	0.119672
2084.039063	0.116748
2084.115358	0.11447
2084.191653	0.115734
2084.267948	0.124696
2084.344244	0.14744
2084.420539	0.192775
2084.496834	0.273032
2084.573129	0.404822
2084.649424	0.60924
2084.725719	0.910791
2084.802014	1.334493
2084.878309	1.900331
2084.954604	2.613109
2085.0309	3.446317
2085.107195	4.32444
2085.18349	5.117707
2085.259785	5.666979
2085.33608	5.841395
2085.412375	5.600508
2085.48867	5.01615
2085.564965	4.235242
2085.64126	3.412754
2085.717556	2.660902
2085.793851	2.035036
2085.870146	1.545732
2085.946441	1.17819
2086.022736	0.907896
2086.099031	0.710039
2086.175326	0.563945
2086.251621	0.454233
2086.327916	0.370078
2086.404211	0.303894
2086.480507	0.250452
2086.556802	0.206433
2086.633097	0.169858
2086.709392	0.139341
2086.785687	0.113712
2086.861982	0.092065
2086.938277	0.073822
2087.014572	0.058576
2087.090867	0.045881
2087.167163	0.035221
2087.243458	0.026171
2087.319753	0.018555
2087.396048	0.01242
2087.472343	0.007843
2087.548638	0.004802
2087.624933	0.00324
2087.701228	0.0032
2087.777523	0.004758
2087.853819	0.00781
2087.930114	0.012046
2088.006409	0.017141
2088.082704	0.022838
2088.158999	0.028842
2088.235294	0.034776
2088.311589	0.040227
2088.387884	0.044718
2088.464179	0.047765
2088.540475	0.04916
2088.61677	0.04917
2088.693065	0.048349
2088.76936	0.047164
2088.845655	0.045745
2088.92195	0.043992
2088.998245	0.041941
2089.07454	0.039983
2089.150835	0.038597
2089.227131	0.037893
2089.303426	0.03756
2089.379721	0.037142
2089.456016	0.036208
2089.532311	0.034335
2089.608606	0.031208
2089.684901	0.026808
2089.761196	0.021464
2089.837491	0.015767
2089.913787	0.010564
2089.990082	0.007054
2090.066377	0.006898
2090.142672	0.012391
2090.218967	0.026744
2090.295262	0.054235
2090.371557	0.100205
2090.447852	0.171398
2090.524147	0.276773
2090.600443	0.427991
2090.676738	0.638855
2090.753033	0.923953
2090.829328	1.296742
2090.905623	1.766343
2090.981918	2.332113
2091.058213	2.976297
2091.134508	3.656894
2091.210803	4.305044
2091.287098	4.833079
2091.363394	5.156178
2091.439689	5.220763
2091.515984	5.024671
2091.592279	4.617188
2091.668574	4.078837
2091.744869	3.492577
2091.821164	2.921672
2091.897459	2.402587
2091.973754	1.949894
2092.05005	1.56482
2092.126345	1.241956
2092.20264	0.973537
2092.278935	0.752154
2092.35523	0.571804
2092.431525	0.427365
2092.50782	0.313732
2092.584115	0.225753
2092.66041	0.158747
2092.736706	0.108776
2092.813001	0.072542
2092.889296	0.04726
2092.965591	0.030565
2093.041886	0.020365
2093.118181	0.014776
2093.194476	0.012223
2093.270771	0.011501
2093.347066	0.011723
2093.423362	0.012252
2093.499657	0.012669
2093.575952	0.01274
2093.652247	0.012402
2093.728542	0.011732
2093.804837	0.010864
2093.881132	0.009911
2093.957427	0.008958
2094.033722	0.008088
2094.110018	0.007384
2094.186313	0.006912
2094.262608	0.006722
2094.338903	0.006872
2094.415198	0.007447
2094.491493	0.008577
2094.567788	0.010433
2094.644083	0.013219
